epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,1.0696427840236071,-0.03705459934698219,9.201457977294922,0.2735484838485718,37.882161487591254,0.00299178284305241,17.2
1,0.9962552663039517,-0.01556995181268217,8.684477806091309,0.26827624440193176,37.66359556471384,0.0029672214011007086,18.2
2,0.9637746470602783,0.005506148465898364,8.217328071594238,0.2659575641155243,37.37915616659122,0.0029265847744427307,18.5
3,0.9960737832494684,0.0023421715144332778,8.27420711517334,0.26603689789772034,37.4450552234389,0.0028703181864639014,18.5
4,1.0299420021474361,0.01120507476822008,8.16050910949707,0.26738324761390686,37.18058364044958,0.0027990381056766586,18.5
5,0.9352003156736091,-0.020381740066597764,8.798968315124512,0.2692345082759857,37.71481718074224,0.0027135254915624215,18.5
6,0.96188487938127,-0.024382024390648294,8.894923210144043,0.27012917399406433,37.756044554682276,0.0026147172382160913,18.2
7,1.0055126846843474,0.010405841238583458,8.256537437438965,0.2695937752723694,37.05427248007054,0.0025036959095382874,18.1
8,1.1200457251555211,-0.004425377858095825,8.423980712890625,0.26660335063934326,37.53679442382276,0.00238167787843871,18.1
9,1.0119981036798373,-0.036456405200808506,9.186841011047363,0.27336061000823975,37.87648031582588,0.0022500000000000003,18.1
10,1.1186396741383784,-0.01013169308521733,8.556260108947754,0.26735368371009827,37.60365512603121,0.0021101049646137008,18.2
11,0.9759444248031925,-0.011551688367988033,8.589509963989258,0.2675759494304657,37.61971138978149,0.0019635254915624217,18.4
12,1.0699534781679914,-0.022112077019179388,8.840380668640137,0.2696073651313782,37.73282214163859,0.0018118675362266393,18.1
13,0.9451946830628691,-0.029724514635440347,9.023630142211914,0.2714627683162689,37.810135054372815,0.0016567926949014808,14.9
14,1.012999384890537,-0.020052113493485457,8.791027069091797,0.2691608667373657,37.7114885645836,0.0015000000000000007,11.2
