epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.92206656681122,-0.027900450933456833,8.858722686767578,0.2739032208919525,37.91498977019794,0.0009972609476841367,34.9
1,1.0438862842683856,-0.13347607328816635,12.498092651367188,0.362777441740036,36.52064856221742,0.0009890738003669028,35.4
2,0.948861892108579,-0.12040606358174633,11.612385749816895,0.31349876523017883,36.32685847997582,0.0009755282581475768,34.9
3,0.9656954322110962,-0.007933822201742435,10.764313697814941,0.2808907926082611,32.52159642469966,0.0009567727288213003,35.0
4,0.7996863445921524,-0.009971331869369715,11.7018404006958,0.32351720333099365,31.087734680915784,0.0009330127018922195,35.4
5,0.7787077786350572,-0.061421540289337884,12.58275318145752,0.36113500595092773,30.651439999918257,0.0009045084971874739,35.1
6,0.6440329922212137,-0.0039500428949703625,10.762105941772461,0.31441059708595276,31.25281332265414,0.0008715724127386972,35.0
7,0.5408179187593428,-0.10628065353941651,12.815157890319824,0.41990065574645996,28.00051899676156,0.0008345653031794292,35.0
8,0.455385069186623,-0.19076496074052995,14.416036605834961,0.48942410945892334,30.816863990002837,0.0007938926261462366,35.3
9,0.37267190328723676,-0.2220523107648169,14.96731185913086,0.6097963452339172,28.88698295448905,0.00075,35.4
10,0.28534902138887225,-0.17154371028256588,15.265059471130371,0.5818867087364197,25.552492519545922,0.0007033683215379003,34.4
11,0.26306819120371666,-0.18789767819496772,14.927362442016602,0.6214153170585632,25.24203968000206,0.0006545084971874739,26.8
12,0.20158915616873954,-0.19314601363220918,15.355441093444824,0.6190657019615173,24.671445351790396,0.0006039558454088797,26.6
13,0.17789782218735767,-0.01729111230030478,13.050869941711426,0.42169612646102905,23.66876476483076,0.0005522642316338269,20.9
14,0.16235093724586674,-0.19633790993514233,15.797069549560547,0.7042906880378723,22.10792559555517,0.0005000000000000002,19.0
15,0.13427759477919018,-0.06141648762913632,13.934347152709961,0.5263059139251709,22.608241195491523,0.0004477357683661734,19.0
16,0.12020488995806994,-0.11590276878939365,14.673813819885254,0.6265631914138794,21.784057365726746,0.00039604415459112036,19.3
