epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.9288173233335083,-0.004902811644385885,8.408419609069824,0.2679010331630707,37.61331811474273,0.0009972609476841367,21.2
1,1.0088994148615245,0.0013357848691520902,8.296217918395996,0.2661222517490387,37.45911688676521,0.0009890738003669028,26.1
2,1.118754452044094,-0.015758216815889403,8.689273834228516,0.26833927631378174,37.66501173455769,0.0009755282581475768,25.6
3,1.0144156418942116,0.0054478755963505154,8.21908187866211,0.2659824788570404,37.379099412136924,0.0009567727288213003,25.9
4,0.9740434386641592,0.006388051601678768,8.203705787658691,0.2660154700279236,37.356850370697714,0.0009330127018922195,26.0
5,0.967357117984746,0.010890790833800401,8.15316104888916,0.2670309543609619,37.20984663526479,0.0009045084971874739,26.0
6,0.9840526832519351,-0.009206511168593279,8.535283088684082,0.26723721623420715,37.591950515644875,0.0008715724127386972,25.9
7,1.060837853196505,0.011205465351683874,8.180791854858398,0.2679135799407959,37.14501840719713,0.0008345653031794292,25.8
8,0.9567358424333302,0.008384566475827526,8.174798011779785,0.26622459292411804,37.303046561019876,0.0007938926261462366,25.9
9,1.0093153016390026,-0.010628027510181548,8.568296432495117,0.2674516439437866,37.60850336252771,0.00075,26.0
10,0.9762586755929766,-0.03260314828473332,9.093457221984863,0.27227944135665894,37.838406813758404,0.0007033683215379003,26.0
11,1.058986227455977,-0.013852244614974474,8.644033432006836,0.267984539270401,37.644540346073256,0.0006545084971874739,26.0
12,1.0463627997685123,-0.00520860105171983,8.4428129196167,0.2667035758495331,37.544755670140546,0.0006039558454088797,26.1
13,0.9934544073971542,-0.0011076154007525485,8.349431037902832,0.2662927210330963,37.49375760520651,0.0005522642316338269,26.3
14,0.9960329464158496,0.0009561356640171992,8.303742408752441,0.2661372423171997,37.465813093222174,0.0005000000000000002,20.5
15,0.9095825532803664,0.007042494517800368,8.193211555480957,0.2660505771636963,37.34100532220194,0.0004477357683661734,18.5
16,1.0079731100515739,-0.0005348946339454042,8.336502075195312,0.2662457525730133,37.48643934963041,0.00039604415459112036,18.3
17,0.9308799889844817,-0.00780393358949838,8.502530097961426,0.2670328617095947,37.57594793099805,0.0003454915028125264,18.2
