epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,1.0534667279067877,0.0167717075278474,9.02070426940918,0.271261990070343,36.17486003228272,0.0009972609476841367,25.6
1,0.9696460085342059,-0.018035906794519274,9.858790397644043,0.281534343957901,35.666216510052,0.0009890738003669028,26.7
2,0.895030276195423,-0.03769124864326079,10.79017162322998,0.3007151782512665,33.69349196820919,0.0009755282581475768,26.5
3,0.9181277421680657,-0.12901975572992508,11.647960662841797,0.359748899936676,35.59272675222249,0.0009567727288213003,26.3
4,0.9132538384481056,-0.11387331859783556,11.713094711303711,0.35362711548805237,35.53349018914955,0.0009330127018922195,26.5
5,0.7749969797158563,-0.1138044436602701,12.415603637695312,0.39200523495674133,35.49627545327996,0.0009045084971874739,26.4
6,0.778994612899181,-0.13115852940319406,13.080364227294922,0.425076961517334,33.943745457515995,0.0008715724127386972,26.5
7,0.773459493711188,-0.08831490267149511,12.35157299041748,0.4116419851779938,34.08239264002243,0.0008345653031794292,26.2
8,0.8342303161484164,-0.13024011348389908,13.302979469299316,0.4686734080314636,34.03243870643241,0.0007938926261462366,26.7
9,0.690487748162972,-0.3560173258249779,17.31308364868164,0.66810142993927,34.550445141610005,0.00075,26.5
10,0.7322599443833571,-0.0874268131264726,12.6545991897583,0.422211617231369,33.207648707070696,0.0007033683215379003,26.2
