epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,1.0479603839685787,-0.02305214485633189,9.964936256408691,0.28946587443351746,36.21038149766571,0.0009972609476841367,26.0
1,0.9444069145499049,-0.016166347404693582,10.790950775146484,0.29446151852607727,33.900434336848754,0.0009890738003669028,26.9
2,0.8467240174477165,-0.05158332040397928,11.139233589172363,0.31600049138069153,33.12188485645164,0.0009755282581475768,27.0
3,0.8096028276391931,-0.1258993069757246,13.096528053283691,0.39032989740371704,32.1554889492497,0.0009567727288213003,27.0
4,0.8051648869909145,-0.03906943185924483,12.810824394226074,0.3681613802909851,28.401752695759427,0.0009330127018922195,27.3
5,0.6574669211498789,-0.07513224016665654,12.225114822387695,0.3808460533618927,30.27141737189128,0.0009045084971874739,27.3
6,0.5742017736507429,-0.36038005712531396,17.02556610107422,0.7615038156509399,31.629408375523838,0.0008715724127386972,27.2
7,0.5470107610563975,-0.18379215811468108,13.707021713256836,0.525220513343811,30.32505210313124,0.0008345653031794292,27.1
8,0.5207810049524179,-0.26505021164128095,14.992624282836914,0.672341525554657,29.57221693190668,0.0007938926261462366,27.4
9,0.4029462707505838,-0.2522653911598476,15.193095207214355,0.6501479148864746,29.282803712201,0.00075,27.1
10,0.4162426942304985,-0.2426245633046169,15.703256607055664,0.6359623074531555,27.153796406243753,0.0007033683215379003,27.0
11,0.32331979939260996,-0.15531570496893288,14.306558609008789,0.5947368144989014,25.27174187471479,0.0006545084971874739,27.2
