epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.9480718319883218,-0.10321093077218446,11.932694435119629,0.35279929637908936,35.983868998755774,0.0009972609476841367,21.0
1,1.0785324446655609,-0.1922437272924331,12.929803848266602,0.34203392267227173,38.754577860218596,0.0009890738003669028,25.8
2,0.9734758976343516,0.017371452035606083,8.198817253112793,0.2671394646167755,36.90104062699797,0.0009755282581475768,25.9
3,1.0519625500247285,0.02500268543631412,8.487875938415527,0.25427278876304626,36.131506288810556,0.0009567727288213003,25.7
4,0.8991027342507968,-0.2332292903923674,14.626505851745605,0.49267998337745667,35.98807078716271,0.0009330127018922195,26.2
5,0.94246774468873,-0.012277097480120513,9.481989860534668,0.27388375997543335,35.5396077349417,0.0009045084971874739,25.8
6,0.8644744467896384,0.005534760537057815,9.86983585357666,0.27635687589645386,33.17813842321638,0.0008715724127386972,25.9
7,0.7368396645462191,-0.00709663528365212,11.70842170715332,0.328557550907135,28.495605898022646,0.0008345653031794292,25.8
8,0.697478611223601,0.00755577860450396,11.13026237487793,0.3097609579563141,30.327458862909392,0.0007938926261462366,25.7
9,0.5900972136170477,0.03578453411413085,10.68484878540039,0.32799914479255676,30.409848090386966,0.00075,26.1
10,0.4857588547307092,0.06885434611649266,10.003445625305176,0.2953782081604004,29.5506825606056,0.0007033683215379003,25.9
11,0.4681333516900604,-0.08414247852923085,11.806269645690918,0.3842615783214569,30.549936406620517,0.0006545084971874739,25.8
12,0.4255523819073632,-0.009883375493844326,11.390048027038574,0.35290423035621643,29.11853779686793,0.0006039558454088797,25.8
13,0.37268353953353456,-0.042381516476759584,10.793022155761719,0.35051611065864563,31.179383810433407,0.0005522642316338269,25.8
14,0.37125125466971787,-0.025013274667404772,12.222492218017578,0.3625623881816864,26.429664359907985,0.0005000000000000002,25.9
15,0.2839847769386865,0.14882970476958357,9.134420394897461,0.24988169968128204,25.65138239631184,0.0004477357683661734,25.8
16,0.27278165358143885,0.02546076505890249,11.384420394897461,0.33973976969718933,26.185894256626945,0.00039604415459112036,25.8
17,0.22490957029465888,0.1408237797079771,9.427494049072266,0.25485092401504517,26.41662229458519,0.0003454915028125264,25.8
18,0.2240392894207223,0.0848029418406554,10.04086971282959,0.282358855009079,27.417710542270207,0.00029663167846210003,25.5
19,0.19145855989709898,0.13729065785809091,9.85892105102539,0.2717202305793762,25.220183212857783,0.00025000000000000017,25.9
20,0.16397692799266125,0.14717261462350095,9.69044017791748,0.27302977442741394,25.383578561621512,0.00020610737385376354,22.7
21,0.19777701022355137,0.12201551130548027,10.151543617248535,0.29533565044403076,24.60840699706378,0.00016543469682057108,17.7
22,0.1503595504658045,0.12378337266920492,10.692333221435547,0.31771335005760193,24.182235507107546,0.00012842758726130303,18.0
23,0.13955060948894635,0.1471277510418626,9.870739936828613,0.2804606258869171,24.255150838344047,9.549150281252637e-05,17.8
24,0.11914490045023125,0.1542309334109364,9.899316787719727,0.2742457687854767,23.532753369697947,6.698729810778068e-05,17.8
25,0.15450678775842125,0.17344521081851072,9.664323806762695,0.2647453844547272,23.599123685012547,4.322727117869953e-05,18.0
26,0.11798620478224915,0.1258183470823776,10.280987739562988,0.2979167699813843,24.36151780559946,2.447174185242324e-05,17.9
27,0.11187697929405682,0.15009679335772275,9.864274978637695,0.27842071652412415,24.22152756013015,1.092619963309716e-05,17.7
28,0.10574139361395626,0.15426728372923404,9.890532493591309,0.2778918147087097,24.011996861959272,2.7390523158633003e-06,18.0
29,0.11795099147570294,0.15947587423936027,9.78237533569336,0.2742163836956024,24.101546751211878,0.0,18.1
