epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.9837873041428424,0.015444429144944483,8.218429565429688,0.26853376626968384,36.976470454151126,0.0009972609476841367,27.0
1,0.9872539163239904,0.011250331417007486,8.173910140991211,0.26775315403938293,37.154750246776985,0.0009890738003669028,34.1
2,0.9807616951497825,0.009244287352852099,8.16346549987793,0.2663714289665222,37.277950600330335,0.0009755282581475768,34.4
3,0.9319992225516487,0.007528409030917671,8.185506820678711,0.26608046889305115,37.32910463853276,0.0009567727288213003,34.8
4,0.9930652833065471,0.01097421007842836,8.213541984558105,0.2686797082424164,37.09980748014249,0.0009330127018922195,34.5
5,1.0436894086164397,0.011020402584390299,8.208858489990234,0.2685730755329132,37.10559413879804,0.0009045084971874739,34.3
6,1.0448730833627082,0.011091685590389755,8.150327682495117,0.26708105206489563,37.20433703929929,0.0008715724127386972,34.6
7,0.9791071392797135,0.011189076989894908,8.189181327819824,0.26812633872032166,37.131222314904555,0.0008345653031794292,34.2
8,1.0006893579218838,0.005185111240729734,8.51994514465332,0.27475860714912415,36.86616465517654,0.0007938926261462366,34.2
9,1.0384156897261336,-0.004372369931600284,8.422735214233398,0.26659712195396423,37.53620346207467,0.00075,34.1
10,0.958166425997341,0.01070806921256895,8.234820365905762,0.269131064414978,37.076478757939896,0.0007033683215379003,34.1
