epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,1.033393419876292,-0.004897529676057832,9.003259658813477,0.2827485203742981,37.31135326143717,0.0009972609476841367,25.2
1,1.0567156625156466,0.029522420041940278,9.151592254638672,0.2747012674808502,34.84502947130847,0.0009890738003669028,26.2
2,0.9410496386321815,0.05055286161895589,9.165111541748047,0.25967541337013245,34.037680034121905,0.0009755282581475768,26.0
3,0.8724721787950477,-0.13303462433933233,12.954768180847168,0.3703462779521942,35.51091977860083,0.0009567727288213003,26.0
4,0.9248375080123141,-0.04227816310693533,11.621661186218262,0.30127227306365967,32.96360792070959,0.0009330127018922195,26.1
5,0.895970234899102,-0.029932590975852325,10.666230201721191,0.3037940561771393,33.50392665284871,0.0009045084971874739,26.2
6,0.7582836395784004,-0.09244891176406278,13.120285034179688,0.38963377475738525,29.95110649268162,0.0008715724127386972,26.3
7,0.7455263196213825,-0.12722012716645148,13.010424613952637,0.4382016062736511,28.700801788602384,0.0008345653031794292,26.0
8,0.656938765902777,-0.02887895459480294,12.507124900817871,0.36126822233200073,27.84121943670539,0.0007938926261462366,26.2
9,0.5861231412839245,-0.09132481690248162,13.243586540222168,0.4189041554927826,27.516194115462852,0.00075,26.0
10,0.5437344815582037,-0.03484543184009392,11.700210571289062,0.36430755257606506,29.224145207617056,0.0007033683215379003,26.0
11,0.45403370794814985,0.01991814085710919,11.283939361572266,0.3701249659061432,28.154501670427464,0.0006545084971874739,25.9
12,0.32554587047245054,0.009447029238994875,11.140033721923828,0.4010472893714905,28.667481928312917,0.0006039558454088797,26.1
