epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.9328698643760102,0.009167993272994224,8.164152145385742,0.2654598653316498,37.32088928866359,0.0009972609476841367,35.4
1,1.0691503717287167,0.008076996721578467,8.178915023803711,0.2662069797515869,37.31204545482799,0.0009890738003669028,34.4
2,0.9744063933958879,0.011030134265733404,8.187347412109375,0.2680045962333679,37.14283327458545,0.0009755282581475768,34.5
3,1.0691111571079976,-0.0008687850000532737,8.342672348022461,0.26628947257995605,37.493211275089,0.0009567727288213003,34.8
4,0.972319670021534,0.001448863462451211,8.292943000793457,0.26611271500587463,37.45905748691462,0.0009330127018922195,35.1
5,1.0569259361238093,-0.0005166788477835027,8.33480167388916,0.2662590444087982,37.48857455037368,0.0009045084971874739,34.8
6,1.0518132059558019,0.0026763100689932706,8.268932342529297,0.26603540778160095,37.4368970673145,0.0008715724127386972,34.9
7,1.0125694150054776,-0.0033187154367573246,8.398455619812012,0.2665044367313385,37.523677869793794,0.0008345653031794292,34.7
8,1.0138607394655008,-0.004614768900316868,8.428203582763672,0.2666398286819458,37.539382045974136,0.0007938926261462366,34.8
9,0.9838486477934025,-0.009077302663719422,8.531606674194336,0.2672061622142792,37.59174573901939,0.00075,35.1
10,0.9292827452960852,0.0007022340181294107,8.308442115783691,0.2661595046520233,37.47096731366978,0.0007033683215379003,35.2
11,0.9555979870461129,-0.0015225289579865464,8.35745620727539,0.26633575558662415,37.501514296246214,0.0006545084971874739,35.1
12,0.9903158470988274,0.010410994125096606,8.153453826904297,0.2667893171310425,37.234536845409934,0.0006039558454088797,34.6
