epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.9482286234159727,0.010225377535285074,8.163660049438477,0.26756545901298523,37.22396147190226,0.0009972609476841367,35.4
1,1.077315675447116,0.0011864419956905126,8.312091827392578,0.265277236700058,37.32328339241919,0.0009890738003669028,34.3
2,0.9797629842887053,-0.0768501496883578,12.84187126159668,0.358363538980484,32.34270279440608,0.0009755282581475768,34.9
3,1.0725297263345204,-0.0006406397491947047,8.676822662353516,0.26900091767311096,36.96322821108599,0.0009567727288213003,34.8
4,0.9195279650188781,-0.03274671112547267,9.774024963378906,0.28527864813804626,36.62643602269065,0.0009330127018922195,35.1
5,0.9651366241678998,-0.08729272926994702,10.61422348022461,0.3048865497112274,37.12754184855868,0.0009045084971874739,34.8
6,0.9221548566947112,-0.13609282629962416,13.010937690734863,0.3827573359012604,31.984794119248605,0.0008715724127386972,34.6
7,0.8063701485862603,-0.008999100154717388,10.207469940185547,0.3042013943195343,32.853658714628516,0.0008345653031794292,34.9
8,0.7385780577724045,-0.09897619569944438,11.705514907836914,0.34163179993629456,33.73211748277999,0.0007938926261462366,34.8
9,0.6239499193993775,-0.1540896257321398,14.864530563354492,0.48967018723487854,27.8134365680202,0.00075,35.0
10,0.5133380606971882,-0.028781628821421545,11.848015785217285,0.3919912874698639,28.083487119527785,0.0007033683215379003,29.6
