epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.9188904857917412,-0.026437854123650517,10.318756103515625,0.2833249866962433,35.03328528826291,0.0009972609476841367,35.7
1,0.9382082747446524,-0.05855858954527515,11.254968643188477,0.3071252405643463,34.53144580196082,0.0009890738003669028,35.1
2,1.0045741776356827,-0.0686840390107537,11.537161827087402,0.3169625997543335,32.935985023881884,0.0009755282581475768,35.0
3,0.8634926094799429,-0.017496366587157697,11.119963645935059,0.30783307552337646,30.838275088826038,0.0009567727288213003,34.8
4,0.7511941877168578,0.009395687348852655,10.246447563171387,0.2838555872440338,32.81003324336441,0.0009330127018922195,35.0
5,0.7249222333870224,-0.1351494201436061,13.19902229309082,0.4180660843849182,30.83321653022073,0.0009045084971874739,35.3
6,0.6411756870110292,0.04649891846740184,10.271011352539062,0.2924014627933502,31.067622867202004,0.0008715724127386972,35.0
7,0.6573391664471175,-0.07000985940582627,12.423469543457031,0.3812289237976074,30.676031466751276,0.0008345653031794292,35.0
8,0.5258122457040323,-0.15870489814802924,13.527230262756348,0.44463881850242615,31.145151078823346,0.0007938926261462366,35.4
9,0.522122654761817,-0.19591677797054552,15.323963165283203,0.6041921377182007,29.127018029273565,0.00075,35.0
10,0.394573354539839,-0.17315215515044247,14.438627243041992,0.539527952671051,28.04726271044036,0.0007033683215379003,34.9
11,0.39070055291459366,-0.27789909369360744,15.96207332611084,0.7126955389976501,27.13136287954852,0.0006545084971874739,35.0
12,0.3483135095117865,-0.12509020659698966,14.087785720825195,0.5370029211044312,24.550696064913556,0.0006039558454088797,32.3
13,0.27643151435296276,-0.2318148168109928,15.15565013885498,0.7218815088272095,24.938458529358208,0.0005522642316338269,26.7
14,0.25199168245937376,-0.24754858953676173,16.4101619720459,0.8037973642349243,23.041099257625028,0.0005000000000000002,27.0
15,0.19666285697068717,-0.18995997310549417,15.212960243225098,0.7303968667984009,21.667756563849046,0.0004477357683661734,27.0
16,0.1933734962666357,-0.17048933294143298,14.845601081848145,0.715222179889679,22.07123183474302,0.00039604415459112036,27.4
