epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.9195668367115227,-0.03509152588321873,9.958669662475586,0.2761356830596924,34.89509033115976,0.0006980826633788957,27.6
1,0.9875594578884743,0.0010231272128186086,9.93726921081543,0.2616644501686096,33.98404897456554,0.000692351660256832,26.8
2,0.8559489324688911,-0.0580670428059491,12.151193618774414,0.3356437385082245,31.59138541352847,0.0006828697807033038,26.9
3,0.865279545151704,-0.07217349903200088,12.5697603225708,0.37436002492904663,31.120073082673382,0.0006697409101749102,27.0
4,0.6979703748145619,0.013248223013958449,11.397048950195312,0.34606438875198364,30.11669272885542,0.0006531088913245536,27.0
5,0.740864664618228,-0.2088111648624249,14.160306930541992,0.49691760540008545,31.20592586444531,0.0006331559480312316,27.0
6,0.6423056820357168,-0.13254817358823545,12.501311302185059,0.3938218355178833,32.425396003773535,0.0006101006889170879,27.1
7,0.553036444543584,-0.21451526298664314,14.427967071533203,0.5582132935523987,29.01108564504041,0.0005841957122256004,27.0
8,0.5005161582014045,-0.3487532870261112,16.047426223754883,0.8037881255149841,30.355741443032702,0.0005557248383023655,27.3
9,0.41297900012216054,-0.23199342735928496,14.701276779174805,0.6578205823898315,27.800840320693766,0.000525,27.0
10,0.3391095252858626,-0.29154177567587425,15.28420639038086,0.7497847676277161,28.384512028766093,0.0004923578250765301,27.0
11,0.33234230725950487,-0.27874110188009205,15.033525466918945,0.755437970161438,27.42983198830886,0.0004581559480312316,27.1
12,0.2893495106113118,-0.2929985707720444,16.049898147583008,0.8346694111824036,25.508267101544096,0.0004227690917862157,27.1
13,0.26944360640403386,-0.28152491344008834,15.738090515136719,0.852312445640564,25.18541431325236,0.00038658496214367873,27.1
14,0.2609828355646617,-0.23119855291438807,15.149751663208008,0.7538182735443115,23.995452752329783,0.00035000000000000005,24.3
