epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.9438324960301051,0.021205396213777483,8.572643280029297,0.25601524114608765,36.09875129187275,0.0009972609476841367,34.9
1,1.0487518741472348,-0.14149482723938833,11.973889350891113,0.31751108169555664,37.68474420951571,0.0009890738003669028,34.2
2,0.9418243409914745,-0.017398652294827954,11.196920394897461,0.29396554827690125,32.39957580434813,0.0009755282581475768,34.4
3,1.0051021656474552,-0.042871250200813504,11.564257621765137,0.31085512042045593,32.60486301919122,0.0009567727288213003,34.4
4,0.8448556257864913,-0.062122350570778195,12.563475608825684,0.35045164823532104,29.20352104619197,0.0009330127018922195,34.6
5,0.8632030465917008,-0.061996139956763896,12.588303565979004,0.3604324758052826,28.353393640527454,0.0009045084971874739,34.6
6,0.7978372365437649,-0.13316438422565224,12.818209648132324,0.4112979471683502,30.714303904376454,0.0008715724127386972,34.6
7,0.690147148999008,-0.1253679601605262,12.716069221496582,0.46198493242263794,28.312651470266445,0.0008345653031794292,34.6
8,0.6190019489542858,-0.09396013632362421,12.772860527038574,0.4178541302680969,28.9165260747038,0.0007938926261462366,34.5
9,0.5326544256830538,-0.1925762179749515,15.415267944335938,0.5359712839126587,26.581316002302465,0.00075,34.6
10,0.43356645464695787,-0.14712898777832062,13.982035636901855,0.5340897440910339,25.38567243743987,0.0007033683215379003,34.5
