epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,1.0225369995711624,-0.030626865063225317,9.5634183883667,0.2938637137413025,37.06366386918656,0.0009972609476841367,35.0
1,1.0739342607557774,0.011217578388951766,8.161922454833984,0.2674262821674347,37.17745990096979,0.0009890738003669028,34.2
2,0.9862507983438067,0.008452272362744595,8.172801971435547,0.2662062346935272,37.30303786065213,0.0009755282581475768,34.6
3,0.9631187702352936,0.007435422510791989,8.186813354492188,0.26607081294059753,37.331670891007015,0.0009567727288213003,34.3
4,1.0579847908906035,-0.01273116116921269,8.617280006408691,0.2677708566188812,37.63277746445695,0.0009330127018922195,34.3
5,1.0861338199795902,0.003991676173543013,8.243534088134766,0.26596158742904663,37.412487738744424,0.0009045084971874739,34.1
6,1.0263771526515484,0.0042715158273956,8.238503456115723,0.26595526933670044,37.40666080939916,0.0008715724127386972,34.3
7,1.0389929446014199,-0.02342628276804337,8.871929168701172,0.2699045240879059,37.74631877686956,0.0008345653031794292,34.3
8,1.007499486006595,0.01109196856322292,8.150216102600098,0.26707857847213745,37.20451970610222,0.0007938926261462366,34.5
9,0.9986005213514373,-0.0040064848251637475,8.414347648620605,0.2665579915046692,37.53174953149201,0.00075,34.4
10,1.0444073532078717,0.006433358821125612,8.202072143554688,0.26598984003067017,37.35737783024651,0.0007033683215379003,33.7
11,1.0791372973975297,-0.00045802379368020674,8.333756446838379,0.266229510307312,37.4872601310799,0.0006545084971874739,26.1
