epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.9317675427206464,0.01277498313500014,8.1150484085083,0.2643210291862488,37.318081469180505,0.0009972609476841367,34.7
1,1.0674568713718169,0.007626376893849374,8.18373966217041,0.2660866677761078,37.32729408118013,0.0009890738003669028,34.1
2,0.9725063464327438,-0.009973850815894858,8.552467346191406,0.26732322573661804,37.60206940341613,0.0009755282581475768,33.9
3,1.0672619162580452,0.003742261697287308,8.247830390930176,0.2659665644168854,37.41804650303974,0.0009567727288213003,34.1
4,0.9703071067059362,0.009810052910750433,8.2925386428833,0.2703268527984619,37.02243796682093,0.0009330127018922195,34.3
5,1.056029338389635,-0.03208679012202009,9.080634117126465,0.2720918357372284,37.83391627830832,0.0009045084971874739,34.1
6,1.048495608407098,-0.0007706176344008941,8.340291976928711,0.2662547528743744,37.49219596960634,0.0008715724127386972,34.7
7,1.0118459032194034,-0.030094273391688242,9.03246784210205,0.27154919505119324,37.81403296008693,0.0008345653031794292,34.7
8,1.0122620453302924,-0.033085977944264044,9.104814529418945,0.27237218618392944,37.84384020075184,0.0007938926261462366,35.1
9,0.9831230452133192,-0.012036244376198324,8.60075855255127,0.2676485776901245,37.62539049352779,0.00075,34.7
10,0.9286026330413045,0.0023673769912360143,8.27308464050293,0.266033411026001,37.445736412226196,0.0007033683215379003,35.1
