epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.9852988128927914,0.00879569788460477,8.76367473602295,0.2628513276576996,36.252341461368516,0.0009972609476841367,30.7
1,0.9553111579168487,0.0072454346081132215,9.847756385803223,0.26772043108940125,34.37720438382141,0.0009890738003669028,34.3
2,0.9173237040034823,0.026515694125103906,9.43877124786377,0.27293860912323,34.32232570167994,0.0009755282581475768,34.6
3,0.8189638128151765,-0.1272749666997579,12.996967315673828,0.3715885281562805,31.041406427453758,0.0009567727288213003,34.6
4,0.8286608176658282,-0.06163214743993062,12.924344062805176,0.3524499237537384,27.86398326420148,0.0009330127018922195,34.6
5,0.8611488394640587,-0.13132712793386192,14.263497352600098,0.4370933771133423,28.38093784241576,0.0009045084971874739,34.6
6,0.7509109722198667,-0.08043631438205923,13.056360244750977,0.37971335649490356,27.29719742280334,0.0008715724127386972,35.1
7,0.6161501913557987,-0.17805771969052087,14.9907865524292,0.5001139640808105,27.285591100611587,0.0008345653031794292,34.9
8,0.5655684093567165,-0.16825503270584496,14.761361122131348,0.5076354146003723,26.81370519239108,0.0007938926261462366,34.8
9,0.5618059767057767,-0.31310444895632794,18.664810180664062,0.7573996782302856,23.032912807266065,0.00075,34.4
10,0.4209604650937222,-0.05513891454262598,12.477937698364258,0.41440412402153015,25.383212495558617,0.0007033683215379003,34.4
11,0.34855989396974846,-0.15313109876395448,15.162187576293945,0.5637053847312927,22.997408919844855,0.0006545084971874739,28.3
12,0.31978090766918016,-0.16853702974649853,14.856168746948242,0.535399317741394,25.00507458014174,0.0006039558454088797,26.6
