epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.9729337105275812,0.010671164355995466,8.22950267791748,0.2689618170261383,37.08607901001564,0.0009972609476841367,34.1
1,0.9384489194364161,-0.00024225289313051235,8.328301429748535,0.2662147283554077,37.485426992153236,0.0009890738003669028,34.4
2,1.0957678618866045,-0.02527638651980202,8.916215896606445,0.2703265845775604,37.76544520768644,0.0009755282581475768,34.5
3,0.9897709122380695,0.004221786056893051,8.240792274475098,0.2659895122051239,37.405377934309165,0.0009567727288213003,34.3
4,1.0428889966695696,-0.007367792011886198,8.491874694824219,0.26697397232055664,37.57189967534848,0.0009330127018922195,34.5
5,1.017150061960156,-0.01023550524717809,8.558635711669922,0.2673792541027069,37.605006461684646,0.0009045084971874739,34.3
6,1.0047270012264315,-0.017172384526974227,8.722312927246094,0.2685798108577728,37.681262323717995,0.0008715724127386972,34.2
7,1.0730624424444664,-0.01246572397756518,8.610904693603516,0.267736554145813,37.63006997886149,0.0008345653031794292,34.6
8,0.9791038378670409,-0.006706105686686392,8.476496696472168,0.2668883204460144,37.564202124580774,0.0007938926261462366,34.5
9,1.0275754955773417,0.003303185886195048,8.255977630615234,0.26599037647247314,37.4267915932665,0.00075,34.4
10,1.0141354017966502,-0.007212857073859658,8.488199234008789,0.26693305373191833,37.57017712958811,0.0007033683215379003,34.3
